time,ongoing_trips,date_snapshot
2025-03-03 10:00:00,264,20250226
2025-03-03 11:00:00,262,20250226
2025-03-03 12:00:00,261,20250226
2025-03-03 13:00:00,262,20250226
2025-03-03 14:00:00,267,20250226
2025-03-03 15:00:00,264,20250226
2025-03-03 16:00:00,282,20250226
2025-03-03 17:00:00,337,20250226
2025-03-03 18:00:00,319,20250226
2025-03-03 19:00:00,279,20250226
2025-03-03 20:00:00,257,20250226
2025-03-03 21:00:00,235,20250226
2025-03-03 22:00:00,202,20250226
2025-03-03 23:00:00,134,20250226
2025-03-04 00:00:00,39,20250226
2025-03-04 01:00:00,4,20250226
2025-03-04 02:00:00,0,20250226
2025-03-04 03:00:00,0,20250226
2025-03-04 04:00:00,0,20250226
2025-03-04 05:00:00,60,20250226
2025-03-04 06:00:00,204,20250226
2025-03-04 07:00:00,319,20250226
2025-03-04 08:00:00,324,20250226
2025-03-04 09:00:00,265,20250226
2025-03-04 10:00:00,264,20250226
2025-03-04 11:00:00,262,20250226
2025-03-04 12:00:00,261,20250226
2025-03-04 13:00:00,262,20250226
2025-03-04 14:00:00,266,20250226
2025-03-04 15:00:00,264,20250226
2025-03-04 16:00:00,282,20250226
2025-03-04 17:00:00,337,20250226
2025-03-04 18:00:00,319,20250226
2025-03-04 19:00:00,280,20250226
2025-03-04 20:00:00,256,20250226
2025-03-04 21:00:00,235,20250226
2025-03-04 22:00:00,202,20250226
2025-03-04 23:00:00,134,20250226
2025-03-05 00:00:00,39,20250226
2025-03-05 01:00:00,4,20250226
2025-03-05 02:00:00,0,20250226
2025-03-05 03:00:00,0,20250226
2025-03-05 04:00:00,0,20250226
2025-03-05 05:00:00,60,20250226
2025-03-05 06:00:00,204,20250226
2025-03-05 07:00:00,319,20250226
2025-03-05 08:00:00,324,20250226
2025-03-05 09:00:00,266,20250226
2025-03-05 10:00:00,264,20250226
2025-03-05 11:00:00,262,20250226
2025-03-05 12:00:00,261,20250226
2025-03-05 13:00:00,271,20250226
2025-03-05 14:00:00,267,20250226
2025-03-05 15:00:00,264,20250226
2025-03-05 16:00:00,282,20250226
2025-03-05 17:00:00,338,20250226
2025-03-05 18:00:00,320,20250226
2025-03-05 19:00:00,279,20250226
2025-03-05 20:00:00,257,20250226
2025-03-05 21:00:00,235,20250226
2025-03-05 22:00:00,202,20250226
2025-03-05 23:00:00,134,20250226
2025-03-06 00:00:00,39,20250226
2025-03-06 01:00:00,4,20250226
2025-03-06 02:00:00,0,20250226
2025-03-06 03:00:00,0,20250226
2025-03-06 04:00:00,0,20250226
2025-03-06 05:00:00,60,20250226
2025-03-06 06:00:00,204,20250226
2025-03-06 07:00:00,319,20250226
2025-03-06 08:00:00,324,20250226
2025-03-06 09:00:00,265,20250226
2025-03-06 10:00:00,264,20250226
2025-03-06 11:00:00,262,20250226
2025-03-06 12:00:00,261,20250226
2025-03-06 13:00:00,262,20250226
2025-03-06 14:00:00,267,20250226
2025-03-06 15:00:00,264,20250226
2025-03-06 16:00:00,282,20250226
2025-03-06 17:00:00,337,20250226
2025-03-06 18:00:00,319,20250226
2025-03-06 19:00:00,279,20250226
2025-03-06 20:00:00,256,20250226
2025-03-06 21:00:00,235,20250226
2025-03-06 22:00:00,202,20250226
2025-03-06 23:00:00,134,20250226
2025-03-07 00:00:00,39,20250226
2025-03-07 01:00:00,3,20250226
2025-03-07 02:00:00,0,20250226
2025-03-07 03:00:00,0,20250226
2025-03-07 04:00:00,0,20250226
2025-03-07 05:00:00,0,20250226
2025-03-07 06:00:00,0,20250226
2025-03-07 07:00:00,0,20250226
2025-03-07 08:00:00,0,20250226
2025-03-07 09:00:00,1,20250226
2025-03-07 10:00:00,0,20250226
2025-02-27 04:00:00,0,20250227
2025-02-27 05:00:00,11,20250227
2025-02-27 06:00:00,65,20250227
2025-02-27 07:00:00,113,20250227
2025-02-27 08:00:00,124,20250227
2025-02-27 09:00:00,119,20250227
2025-02-27 10:00:00,107,20250227
2025-02-27 11:00:00,99,20250227
2025-02-27 12:00:00,88,20250227
2025-02-27 13:00:00,70,20250227
2025-02-27 14:00:00,71,20250227
2025-02-27 15:00:00,100,20250227
2025-02-27 16:00:00,138,20250227
2025-02-27 17:00:00,150,20250227
2025-02-27 18:00:00,144,20250227
2025-02-27 19:00:00,125,20250227
2025-02-27 20:00:00,109,20250227
2025-02-27 21:00:00,75,20250227
2025-02-27 22:00:00,47,20250227
2025-02-27 23:00:00,20,20250227
2025-02-28 00:00:00,5,20250227
2025-02-28 01:00:00,1,20250227
2025-02-28 02:00:00,0,20250227
2025-02-28 03:00:00,0,20250227
2025-02-28 04:00:00,0,20250227
2025-02-28 05:00:00,9,20250227
2025-02-28 06:00:00,72,20250227
2025-02-28 07:00:00,122,20250227
2025-02-28 08:00:00,134,20250227
2025-02-28 09:00:00,128,20250227
2025-02-28 10:00:00,119,20250227
2025-02-28 11:00:00,101,20250227
2025-02-28 12:00:00,78,20250227
2025-02-28 13:00:00,65,20250227
2025-02-28 14:00:00,68,20250227
2025-02-28 15:00:00,89,20250227
2025-02-28 16:00:00,124,20250227
2025-02-28 17:00:00,142,20250227
2025-02-28 18:00:00,133,20250227
2025-02-28 19:00:00,121,20250227
2025-02-28 20:00:00,103,20250227
2025-02-28 21:00:00,71,20250227
2025-02-28 22:00:00,46,20250227
2025-02-28 23:00:00,19,20250227
2025-03-01 00:00:00,5,20250227
2025-03-01 01:00:00,1,20250227
2025-03-01 02:00:00,0,20250227
2025-03-01 03:00:00,0,20250227
2025-03-01 04:00:00,0,20250227
2025-03-01 05:00:00,2,20250227
2025-03-01 06:00:00,19,20250227
2025-03-01 07:00:00,55,20250227
2025-03-01 08:00:00,77,20250227
2025-03-01 09:00:00,87,20250227
2025-03-01 10:00:00,90,20250227
2025-03-01 11:00:00,83,20250227
2025-03-01 12:00:00,83,20250227
2025-03-01 13:00:00,72,20250227
2025-03-01 14:00:00,62,20250227
2025-03-01 15:00:00,64,20250227
2025-03-01 16:00:00,74,20250227
2025-03-01 17:00:00,74,20250227
2025-03-01 18:00:00,85,20250227
2025-03-01 19:00:00,85,20250227
2025-03-01 20:00:00,77,20250227
2025-03-01 21:00:00,75,20250227
2025-03-01 22:00:00,52,20250227
2025-03-01 23:00:00,30,20250227
2025-03-02 00:00:00,12,20250227
2025-03-02 01:00:00,3,20250227
2025-03-02 02:00:00,0,20250227
2025-03-02 03:00:00,0,20250227
2025-03-02 04:00:00,0,20250227
2025-03-02 05:00:00,5,20250227
2025-03-02 06:00:00,29,20250227
2025-03-02 07:00:00,91,20250227
2025-03-02 08:00:00,113,20250227
2025-03-02 09:00:00,128,20250227
2025-03-02 10:00:00,123,20250227
2025-03-02 11:00:00,120,20250227
2025-03-02 12:00:00,107,20250227
2025-03-02 13:00:00,94,20250227
2025-03-02 14:00:00,87,20250227
2025-03-02 15:00:00,95,20250227
2025-03-02 16:00:00,110,20250227
2025-03-02 17:00:00,117,20250227
2025-03-02 18:00:00,124,20250227
2025-03-02 19:00:00,130,20250227
2025-03-02 20:00:00,123,20250227
2025-03-02 21:00:00,120,20250227
2025-03-02 22:00:00,89,20250227
2025-03-02 23:00:00,54,20250227
2025-03-03 00:00:00,18,20250227
2025-03-03 01:00:00,2,20250227
2025-03-03 02:00:00,0,20250227
2025-03-03 03:00:00,0,20250227
2025-03-03 04:00:00,0,20250227
2025-03-03 05:00:00,60,20250227
2025-03-03 06:00:00,204,20250227
2025-03-03 07:00:00,319,20250227
2025-03-03 08:00:00,324,20250227
2025-03-03 09:00:00,266,20250227
2025-03-03 10:00:00,263,20250227
2025-03-03 11:00:00,261,20250227
2025-03-03 12:00:00,260,20250227
2025-03-03 13:00:00,262,20250227
2025-03-03 14:00:00,266,20250227
2025-03-03 15:00:00,263,20250227
2025-03-03 16:00:00,281,20250227
2025-03-03 17:00:00,336,20250227
2025-03-03 18:00:00,318,20250227
2025-03-03 19:00:00,277,20250227
2025-03-03 20:00:00,255,20250227
2025-03-03 21:00:00,234,20250227
2025-03-03 22:00:00,201,20250227
2025-03-03 23:00:00,134,20250227
2025-03-04 00:00:00,39,20250227
2025-03-04 01:00:00,4,20250227
2025-03-04 02:00:00,0,20250227
2025-03-04 03:00:00,0,20250227
2025-03-04 04:00:00,0,20250227
2025-03-04 05:00:00,60,20250227
2025-03-04 06:00:00,204,20250227
2025-03-04 07:00:00,319,20250227
2025-03-04 08:00:00,324,20250227
2025-03-04 09:00:00,265,20250227
2025-03-04 10:00:00,263,20250227
2025-03-04 11:00:00,261,20250227
2025-03-04 12:00:00,260,20250227
2025-03-04 13:00:00,261,20250227
2025-03-04 14:00:00,265,20250227
2025-03-04 15:00:00,263,20250227
2025-03-04 16:00:00,281,20250227
2025-03-04 17:00:00,336,20250227
2025-03-04 18:00:00,318,20250227
2025-03-04 19:00:00,278,20250227
2025-03-04 20:00:00,254,20250227
2025-03-04 21:00:00,234,20250227
2025-03-04 22:00:00,201,20250227
2025-03-04 23:00:00,134,20250227
2025-03-05 00:00:00,39,20250227
2025-03-05 01:00:00,4,20250227
2025-03-05 02:00:00,0,20250227
2025-03-05 03:00:00,0,20250227
2025-03-05 04:00:00,0,20250227
2025-03-05 05:00:00,60,20250227
2025-03-05 06:00:00,204,20250227
2025-03-05 07:00:00,319,20250227
2025-03-05 08:00:00,324,20250227
2025-03-05 09:00:00,266,20250227
2025-03-05 10:00:00,263,20250227
2025-03-05 11:00:00,261,20250227
2025-03-05 12:00:00,260,20250227
2025-03-05 13:00:00,270,20250227
2025-03-05 14:00:00,266,20250227
2025-03-05 15:00:00,263,20250227
2025-03-05 16:00:00,281,20250227
2025-03-05 17:00:00,337,20250227
2025-03-05 18:00:00,319,20250227
2025-03-05 19:00:00,277,20250227
2025-03-05 20:00:00,255,20250227
2025-03-05 21:00:00,234,20250227
2025-03-05 22:00:00,201,20250227
2025-03-05 23:00:00,134,20250227
2025-03-06 00:00:00,39,20250227
2025-03-06 01:00:00,4,20250227
2025-03-06 02:00:00,0,20250227
2025-03-06 03:00:00,0,20250227
2025-03-06 04:00:00,0,20250227
2025-03-06 05:00:00,60,20250227
2025-03-06 06:00:00,204,20250227
2025-03-06 07:00:00,319,20250227
2025-03-06 08:00:00,324,20250227
2025-03-06 09:00:00,265,20250227
2025-03-06 10:00:00,263,20250227
2025-03-06 11:00:00,261,20250227
2025-03-06 12:00:00,260,20250227
2025-03-06 13:00:00,262,20250227
2025-03-06 14:00:00,266,20250227
2025-03-06 15:00:00,263,20250227
2025-03-06 16:00:00,281,20250227
2025-03-06 17:00:00,336,20250227
2025-03-06 18:00:00,318,20250227
2025-03-06 19:00:00,277,20250227
2025-03-06 20:00:00,254,20250227
2025-03-06 21:00:00,234,20250227
2025-03-06 22:00:00,201,20250227
2025-03-06 23:00:00,134,20250227
2025-03-07 00:00:00,39,20250227
2025-03-07 01:00:00,4,20250227
2025-03-07 02:00:00,0,20250227
2025-03-07 03:00:00,0,20250227
2025-03-07 04:00:00,0,20250227
2025-03-07 05:00:00,60,20250227
2025-03-07 06:00:00,204,20250227
2025-03-07 07:00:00,319,20250227
2025-03-07 08:00:00,324,20250227
2025-03-07 09:00:00,266,20250227
2025-03-07 10:00:00,263,20250227
2025-03-07 11:00:00,261,20250227
2025-03-07 12:00:00,260,20250227
2025-03-07 13:00:00,262,20250227
2025-03-07 14:00:00,266,20250227
2025-03-07 15:00:00,263,20250227
2025-03-07 16:00:00,282,20250227
2025-03-07 17:00:00,335,20250227
2025-03-07 18:00:00,317,20250227
2025-03-07 19:00:00,277,20250227
2025-03-07 20:00:00,255,20250227
2025-03-07 21:00:00,234,20250227
2025-03-07 22:00:00,201,20250227
2025-03-07 23:00:00,134,20250227
2025-03-08 00:00:00,40,20250227
2025-03-08 01:00:00,3,20250227
2025-03-08 02:00:00,0,20250227
2025-02-28 04:00:00,0,20250228
2025-02-28 05:00:00,9,20250228
2025-02-28 06:00:00,71,20250228
2025-02-28 07:00:00,121,20250228
2025-02-28 08:00:00,132,20250228
2025-02-28 09:00:00,129,20250228
2025-02-28 10:00:00,120,20250228
2025-02-28 11:00:00,100,20250228
2025-02-28 12:00:00,79,20250228
2025-02-28 13:00:00,64,20250228
2025-02-28 14:00:00,68,20250228
2025-02-28 15:00:00,89,20250228
2025-02-28 16:00:00,126,20250228
2025-02-28 17:00:00,144,20250228
2025-02-28 18:00:00,136,20250228
2025-02-28 19:00:00,123,20250228
2025-02-28 20:00:00,103,20250228
2025-02-28 21:00:00,70,20250228
2025-02-28 22:00:00,47,20250228
2025-02-28 23:00:00,19,20250228
2025-03-01 00:00:00,4,20250228
2025-03-01 01:00:00,1,20250228
2025-03-01 02:00:00,0,20250228
2025-03-01 03:00:00,0,20250228
2025-03-01 04:00:00,0,20250228
2025-03-01 05:00:00,1,20250228
2025-03-01 06:00:00,15,20250228
2025-03-01 07:00:00,47,20250228
2025-03-01 08:00:00,64,20250228
2025-03-01 09:00:00,70,20250228
2025-03-01 10:00:00,72,20250228
2025-03-01 11:00:00,68,20250228
2025-03-01 12:00:00,72,20250228
2025-03-01 13:00:00,58,20250228
2025-03-01 14:00:00,51,20250228
2025-03-01 15:00:00,52,20250228
2025-03-01 16:00:00,63,20250228
2025-03-01 17:00:00,62,20250228
2025-03-01 18:00:00,75,20250228
2025-03-01 19:00:00,72,20250228
2025-03-01 20:00:00,64,20250228
2025-03-01 21:00:00,61,20250228
2025-03-01 22:00:00,33,20250228
2025-03-01 23:00:00,20,20250228
2025-03-02 00:00:00,6,20250228
2025-03-02 01:00:00,0,20250228
2025-03-02 02:00:00,0,20250228
2025-03-02 03:00:00,0,20250228
2025-03-02 04:00:00,0,20250228
2025-03-02 05:00:00,5,20250228
2025-03-02 06:00:00,23,20250228
2025-03-02 07:00:00,80,20250228
2025-03-02 08:00:00,101,20250228
2025-03-02 09:00:00,113,20250228
2025-03-02 10:00:00,102,20250228
2025-03-02 11:00:00,98,20250228
2025-03-02 12:00:00,86,20250228
2025-03-02 13:00:00,73,20250228
2025-03-02 14:00:00,63,20250228
2025-03-02 15:00:00,70,20250228
2025-03-02 16:00:00,86,20250228
2025-03-02 17:00:00,94,20250228
2025-03-02 18:00:00,102,20250228
2025-03-02 19:00:00,115,20250228
2025-03-02 20:00:00,111,20250228
2025-03-02 21:00:00,107,20250228
2025-03-02 22:00:00,63,20250228
2025-03-02 23:00:00,38,20250228
2025-03-03 00:00:00,13,20250228
2025-03-03 01:00:00,2,20250228
2025-03-03 02:00:00,0,20250228
2025-03-03 03:00:00,0,20250228
2025-03-03 04:00:00,0,20250228
2025-03-03 05:00:00,60,20250228
2025-03-03 06:00:00,204,20250228
2025-03-03 07:00:00,319,20250228
2025-03-03 08:00:00,324,20250228
2025-03-03 09:00:00,266,20250228
2025-03-03 10:00:00,263,20250228
2025-03-03 11:00:00,259,20250228
2025-03-03 12:00:00,259,20250228
2025-03-03 13:00:00,261,20250228
2025-03-03 14:00:00,264,20250228
2025-03-03 15:00:00,262,20250228
2025-03-03 16:00:00,281,20250228
2025-03-03 17:00:00,336,20250228
2025-03-03 18:00:00,318,20250228
2025-03-03 19:00:00,277,20250228
2025-03-03 20:00:00,255,20250228
2025-03-03 21:00:00,234,20250228
2025-03-03 22:00:00,201,20250228
2025-03-03 23:00:00,134,20250228
2025-03-04 00:00:00,39,20250228
2025-03-04 01:00:00,4,20250228
2025-03-04 02:00:00,0,20250228
2025-03-04 03:00:00,0,20250228
2025-03-04 04:00:00,0,20250228
2025-03-04 05:00:00,60,20250228
2025-03-04 06:00:00,204,20250228
2025-03-04 07:00:00,319,20250228
2025-03-04 08:00:00,324,20250228
2025-03-04 09:00:00,265,20250228
2025-03-04 10:00:00,263,20250228
2025-03-04 11:00:00,259,20250228
2025-03-04 12:00:00,259,20250228
2025-03-04 13:00:00,260,20250228
2025-03-04 14:00:00,263,20250228
2025-03-04 15:00:00,262,20250228
2025-03-04 16:00:00,281,20250228
2025-03-04 17:00:00,336,20250228
2025-03-04 18:00:00,318,20250228
2025-03-04 19:00:00,278,20250228
2025-03-04 20:00:00,254,20250228
2025-03-04 21:00:00,234,20250228
2025-03-04 22:00:00,201,20250228
2025-03-04 23:00:00,134,20250228
2025-03-05 00:00:00,39,20250228
2025-03-05 01:00:00,4,20250228
2025-03-05 02:00:00,0,20250228
2025-03-05 03:00:00,0,20250228
2025-03-05 04:00:00,0,20250228
2025-03-05 05:00:00,60,20250228
2025-03-05 06:00:00,204,20250228
2025-03-05 07:00:00,319,20250228
2025-03-05 08:00:00,324,20250228
2025-03-05 09:00:00,266,20250228
2025-03-05 10:00:00,263,20250228
2025-03-05 11:00:00,259,20250228
2025-03-05 12:00:00,259,20250228
2025-03-05 13:00:00,269,20250228
2025-03-05 14:00:00,264,20250228
2025-03-05 15:00:00,262,20250228
2025-03-05 16:00:00,281,20250228
2025-03-05 17:00:00,337,20250228
2025-03-05 18:00:00,319,20250228
2025-03-05 19:00:00,277,20250228
2025-03-05 20:00:00,255,20250228
2025-03-05 21:00:00,234,20250228
2025-03-05 22:00:00,201,20250228
2025-03-05 23:00:00,134,20250228
2025-03-06 00:00:00,39,20250228
2025-03-06 01:00:00,4,20250228
2025-03-06 02:00:00,0,20250228
2025-03-06 03:00:00,0,20250228
2025-03-06 04:00:00,0,20250228
2025-03-06 05:00:00,60,20250228
2025-03-06 06:00:00,204,20250228
2025-03-06 07:00:00,319,20250228
2025-03-06 08:00:00,324,20250228
2025-03-06 09:00:00,265,20250228
2025-03-06 10:00:00,263,20250228
2025-03-06 11:00:00,259,20250228
2025-03-06 12:00:00,259,20250228
2025-03-06 13:00:00,261,20250228
2025-03-06 14:00:00,264,20250228
2025-03-06 15:00:00,262,20250228
2025-03-06 16:00:00,281,20250228
2025-03-06 17:00:00,336,20250228
2025-03-06 18:00:00,318,20250228
2025-03-06 19:00:00,277,20250228
2025-03-06 20:00:00,254,20250228
2025-03-06 21:00:00,234,20250228
2025-03-06 22:00:00,201,20250228
2025-03-06 23:00:00,134,20250228
2025-03-07 00:00:00,39,20250228
2025-03-07 01:00:00,4,20250228
2025-03-07 02:00:00,0,20250228
2025-03-07 03:00:00,0,20250228
2025-03-07 04:00:00,0,20250228
2025-03-07 05:00:00,60,20250228
2025-03-07 06:00:00,204,20250228
2025-03-07 07:00:00,319,20250228
2025-03-07 08:00:00,324,20250228
2025-03-07 09:00:00,266,20250228
2025-03-07 10:00:00,263,20250228
2025-03-07 11:00:00,259,20250228
2025-03-07 12:00:00,259,20250228
2025-03-07 13:00:00,261,20250228
2025-03-07 14:00:00,264,20250228
2025-03-07 15:00:00,262,20250228
2025-03-07 16:00:00,282,20250228
2025-03-07 17:00:00,335,20250228
2025-03-07 18:00:00,317,20250228
2025-03-07 19:00:00,277,20250228
2025-03-07 20:00:00,255,20250228
2025-03-07 21:00:00,234,20250228
2025-03-07 22:00:00,201,20250228
2025-03-07 23:00:00,134,20250228
2025-03-08 00:00:00,40,20250228
2025-03-08 01:00:00,4,20250228
2025-03-08 02:00:00,0,20250228
2025-03-08 03:00:00,0,20250228
2025-03-08 04:00:00,0,20250228
2025-03-08 05:00:00,11,20250228
2025-03-08 06:00:00,49,20250228
2025-03-08 07:00:00,132,20250228
2025-03-08 08:00:00,163,20250228
2025-03-08 09:00:00,176,20250228
2025-03-08 10:00:00,171,20250228
2025-03-08 11:00:00,179,20250228
2025-03-08 12:00:00,172,20250228
2025-03-08 13:00:00,179,20250228
2025-03-08 14:00:00,174,20250228
2025-03-08 15:00:00,179,20250228
2025-03-08 16:00:00,172,20250228
2025-03-08 17:00:00,177,20250228
2025-03-08 18:00:00,171,20250228
2025-03-08 19:00:00,177,20250228
2025-03-08 20:00:00,168,20250228
2025-03-08 21:00:00,171,20250228
2025-03-08 22:00:00,152,20250228
2025-03-08 23:00:00,109,20250228
2025-03-09 00:00:00,44,20250228
2025-03-09 01:00:00,7,20250228
2025-03-09 02:00:00,0,20250228
